road,segmentNo,chainage,lat,lon
Z3024,1,12.092,24.138221899999998,90.3613056
Z3024,1,12.312999999999999,24.1429163,90.3613333
Z3024,1,13.092,24.149221899999997,90.36411109999999
Z3024,1,13.9,24.1563889,90.366
Z3024,1,14.092,24.1578056,90.3667771
Z3024,1,14.12,24.1581667,90.366916
Z3024,1,14.22,24.1590278,90.36705490000001
Z3024,1,14.54,24.161722199999996,90.3677771
Z3024,1,15.092,24.166555600000002,90.3690827
Z3024,1,15.2,24.1671104,90.3687493
Z3024,1,16.092,24.1748049,90.37083270000001
Z3024,1,16.23,24.175721600000003,90.3707771
Z3024,1,17.092,24.1827216,90.3732771
Z3024,1,17.19,24.1836663,90.37330490000001
Z3024,1,17.51,24.1864997,90.37344379999999
Z3024,1,17.65,24.1877497,90.3737216
Z3024,1,18.092,24.191388600000003,90.37566600000001
Z3024,1,18.54,24.1951663,90.37680490000001
Z3024,1,19.092,24.200083300000003,90.377916
Z3024,1,20.092,24.20875,90.3796938
Z3024,1,21.092,24.2175549,90.3801382
Z3024,1,21.56,24.2214993,90.38080490000002
Z3024,1,22.092,24.225916,90.3820271
Z3024,1,22.37,24.228499300000003,90.3826382
Z3024,1,23.092,24.2278604,90.3896941
Z3024,1,23.29,24.2274993,90.3915552
Z3024,1,23.31,24.2274716,90.39172190000001
Z3024,1,24.092,24.225082699999998,90.3988052
Z3024,1,24.74,24.2230827,90.4049722
Z3024,1,25.092,24.2248049,90.40763890000001
Z3024,1,25.33,24.2260549,90.40961109999999
Z3025,1,0.0,24.11425,90.56088890000001
Z3025,1,0.752,24.111333300000002,90.56533329999999
Z3025,1,1.071,24.109527800000002,90.56299999999999
Z3025,1,1.531,24.107527800000003,90.5594167
Z3025,1,1.6980000000000002,24.1068056,90.5568056
Z3025,1,1.795,24.107166699999997,90.5578611
Z3025,1,2.458,24.1029444,90.55225
Z3025,1,2.716,24.1009444,90.5511667
Z3025,1,3.386,24.096277399999998,90.54738859999999
Z3025,1,3.7289999999999996,24.0936108,90.545833
Z3025,1,4.648,24.087694100000004,90.5397497
Z3025,1,4.748,24.0868886,90.5393608
Z3025,1,5.77,24.078416,90.5364997
Z3025,1,5.917999999999999,24.0777493,90.53663859999999
Z3025,1,6.77,24.0698049,90.5354719
Z3025,1,7.257999999999999,24.0658056,90.5336663
Z3025,1,7.516,24.061166699999998,90.5325271
Z3025,1,8.814,24.0524444,90.5312493
Z3025,1,9.531,24.046777399999996,90.53086040000001
Z3025,1,9.619,24.04609067625418,90.53075412307692
Z3025,1,9.83,24.044444100000003,90.5304993
Z3025,1,10.853,24.0360552,90.5338608
Z3025,1,11.835999999999999,24.027832699999998,90.530916
Z3025,1,12.300999999999998,24.0238604,90.5298604
Z3025,2,12.300999999999998,24.0238604,90.5298604
Z3025,2,12.823,24.0193049,90.52980490000002
Z3025,2,12.981,24.0180271,90.5301382
Z3025,2,13.002,24.017888199999998,90.53027709999999
Z3025,2,13.864,24.011999999999997,90.53483299999999
Z3025,2,13.905,24.01125,90.5351108
Z3025,2,14.841,24.0085,90.5416941
Z3025,2,15.863,23.999694100000003,90.5433886
Z3025,2,16.03,23.9982497,90.54327740000001
Z3025,2,16.075,23.9978052,90.5432497
Z3025,2,16.92,23.9912497,90.54027740000001
Z3025,2,17.234,23.988833,90.5416386
Z3025,2,17.933,23.9841386,90.54497190000001
Z3025,2,18.477,23.9813604,90.5489441
Z3025,2,18.927,23.978916,90.5509167
Z3025,2,19.927,23.9713049,90.5503333
Z3025,2,20.505,23.9665556,90.5493608
Z3025,2,20.586,23.9641944,90.5492497
Z3025,2,20.927,23.9631389,90.5490552
Z3025,2,21.12,23.961083300000002,90.54766629999999
Z3025,2,21.393,23.9601944,90.5466386
Z3025,2,21.441999999999997,23.95975,90.5465274
Z3025,2,21.901999999999997,23.955888899999998,90.5463886
Z3025,2,22.393,23.951,90.54738859999999
Z3025,2,22.644000000000002,23.949582999999997,90.5482774
Z3025,2,23.393,23.944444100000002,90.5504444
Z3025,2,23.441999999999997,23.944083,90.5506111
Z3025,2,23.488000000000003,23.9436663,90.55077779999999
Z3025,2,23.906999999999996,23.940082999999998,90.5515556
Z3025,2,24.476999999999997,23.9353608,90.55066670000001
Z3025,2,24.736,23.933471899999997,90.5492219
Z3025,2,25.285,23.928638199999998,90.5490552
Z3025,2,25.453000000000003,23.927332699999997,90.54847190000001
Z3030,1,0.0,24.3984997,90.3837219
Z3030,1,0.111,24.399333,90.38322159999998
Z3030,1,0.141,24.3996108,90.3831104
Z3030,1,0.708,24.4039167,90.3808327
Z3030,1,1.2,24.4037778,90.3768604
Z3030,1,2.182,24.40121604162284,90.36862222419235
Z3030,1,2.531,24.4003056,90.3656944
Z3030,1,3.049,24.4014444,90.3608611
Z3030,1,3.2119999999999997,24.4018889,90.3593333
Z3030,1,4.232,24.400416699999997,90.349583
Z3030,1,4.756,24.3996663,90.34477740000001
Z3030,1,5.232,24.3976663,90.3407497
Z3030,1,6.196000000000001,24.3937219,90.33069379999999
Z3030,1,6.272,24.393194100000002,90.3324993
Z3030,1,6.282,24.3926386,90.3323882
Z3030,1,7.3020000000000005,24.387777399999997,90.3260827
Z3030,1,8.054,24.386333,90.3196104
Z3030,1,8.332,24.385610800000002,90.31705490000002
Z3030,1,8.883,24.382488283,90.3129074679
Z3030,1,9.332,24.3799438,90.3095278
Z3030,1,9.589,24.3784993,90.30761109999999
Z3030,1,10.139,24.3773327,90.3024167
Z3030,1,10.318,24.3770271,90.30066670000001
Z3030,1,10.332,24.3769993,90.3005278
Z3030,1,11.009,24.3741938,90.29497190000001
Z3030,1,11.372,24.3723049,90.29202740000001
Z3030,1,12.26,24.368971600000002,90.2842497
Z3030,1,12.392000000000001,24.3686382,90.2829993
Z3030,1,13.065,24.3658056,90.27722159999999
Z3030,1,13.487,24.3635,90.273916
Z3030,1,13.526,24.36325,90.2736382
Z3030,1,14.497,24.360916699999997,90.264
Z3030,1,14.544,24.360847113479625,90.26355799373042
Z3030,1,14.815999999999999,24.3604444,90.26100000000001
Z3030,1,15.517000000000001,24.360638899999998,90.2541944
Z3030,1,15.724,24.360427607874016,90.25217202086614
Z3030,1,16.279,24.3598611,90.2467497
Z3030,1,16.445,24.359611100000002,90.2451663
Z3030,1,16.715,24.358972199999997,90.2426663
Z3030,1,17.365,24.357805600000002,90.2364719
Z3030,1,17.428,24.3576111,90.2358886
Z3030,1,18.428,24.3558889,90.2264993
Z3030,1,18.686,24.3554444,90.224166
Z3030,1,19.072,24.35375,90.22077709999999
Z3030,1,19.428,24.352166699999998,90.2178327
Z3030,1,19.525,24.3519167,90.2169716
Z3030,1,20.428,24.3493886,90.2085833
Z3030,1,21.428,24.343888600000003,90.2028056
Z3030,1,21.639,24.342277399999997,90.2019722
Z3030,1,21.978,24.3404997,90.19916629999999
Z3030,1,22.998,24.335527399999997,90.1919719
Z3030,1,23.22,24.334471899999997,90.1901386
Z3030,1,23.936999999999998,24.3289438,90.1866386
Z3030,1,23.998,24.328416,90.18633299999999
Z3030,1,24.840999999999998,24.3245549,90.179666
Z3030,1,24.998,24.3237771,90.177916
Z3030,1,25.998,24.3191104,90.1704438
Z3030,1,26.076999999999998,24.319971600000002,90.1696382
Z3031,1,0.0,24.4047222,90.3861108
Z3031,1,1.0,24.4076944,90.3953608
Z3031,1,1.136,24.408333300000002,90.39649969999999
Z3031,1,2.0,24.4104444,90.4044167
Z3031,1,2.3169999999999997,24.410277800000003,90.4074722
Z3031,1,2.76,24.41175,90.41305559999999
Z3031,1,3.593,24.4115556,90.4194993
Z3031,1,3.69,24.4114722,90.4203882
Z3031,1,4.593,24.4113611,90.42908270000001
Z3031,1,5.604,24.41525,90.4377497
Z3031,1,6.209,24.4160556,90.4435552
Z3031,1,6.247999999999999,24.416166699999998,90.4439163
Z3031,1,6.602,24.4163056,90.4473608
Z3031,1,7.611000000000001,24.4210271,90.4555278
Z3031,1,8.536,24.4284716,90.4581667
Z3031,1,8.622,24.4291938,90.45825
Z3031,1,8.79,24.4297493,90.4583889
Z3031,1,9.626,24.437082999999998,90.4624444
Z3031,1,9.899,24.4389719,90.4640556
Z3031,1,10.623,24.445083,90.46638890000001
Z3031,1,10.963,24.4480552,90.466666
Z3031,1,11.477,24.4525,90.46588890000001
Z3031,1,11.645,24.4538889,90.4653056
Z3031,1,11.963,24.455972199999998,90.46511109999999
Z3031,1,12.032,24.456166699999997,90.46575
Z3031,1,12.654000000000002,24.455444399999998,90.471166
Z3031,1,13.654000000000002,24.4526944,90.48052709999999
Z3031,1,13.713,24.4526389,90.4810827
Z3031,1,13.788,24.4526389,90.48180490000001
Z3031,1,14.668,24.452527800000002,90.4904441
Z3031,1,15.67,24.4524722,90.50027779999999
Z3031,1,16.680999999999997,24.45375,90.51002779999999
Z3031,1,17.685,24.4531111,90.51980490000001
Z3031,1,18.601,24.454111100000002,90.52891600000001
Z3031,1,18.687,24.45425,90.52955490000001
Z3031,1,19.688,24.456194399999998,90.53916629999999
Z3031,1,20.373,24.456805600000003,90.5458608
Z3031,1,20.389,24.4567778,90.54602740000001
Z3031,1,20.67,24.45725,90.5486108
Z3032,1,0.0,24.478166,90.388083
Z3032,1,0.012,24.4782216,90.38802740000001
Z3032,1,0.634,24.479416,90.3820271
Z3032,1,0.9279999999999999,24.4799438,90.3792216
Z3032,1,1.0,24.4800827,90.37855490000001
Z3032,1,1.537,24.4810549,90.37336040000001
Z3032,1,2.01,24.4817216,90.36880490000001
Z3032,1,2.8110000000000004,24.4820549,90.3609722
Z3032,1,3.01,24.482166,90.359
Z3032,1,3.0839999999999996,24.482249300000003,90.3583056
Z3032,1,3.54,24.4846663,90.3555556
Z3032,1,4.008,24.484833,90.3555556
Z3032,1,4.022,24.488277399999998,90.3535833
Z3032,1,4.638999999999999,24.490721899999997,90.3488052
Z3032,1,5.02,24.4923608,90.3461108
Z3032,1,5.0680000000000005,24.4926108,90.3457774
Z3032,1,5.436,24.494083,90.3427219
Z3032,1,5.525,24.494888600000003,90.3426386
Z3032,1,5.7,24.4962497,90.3409719
Z3032,1,6.011,24.4971108,90.3386108
Z3032,1,6.562,24.4991663,90.3338052
Z3032,1,6.892,24.5008056,90.3311382
Z3032,1,7.021,24.501222199999997,90.3298604
Z3032,1,7.556,24.5014722,90.32480490000002
Z3032,1,8.021,24.5038333,90.32480490000002
Z3032,1,8.035,24.5038889,90.3209716
Z3032,1,8.183,24.5045278,90.3197216
Z3032,1,9.021,24.5085833,90.31313890000001
Z3032,1,9.2,24.512222199999997,90.3101667
Z3032,1,9.76,24.512222199999997,90.30975
Z3032,1,10.021,24.5133611,90.3081944
Z3032,1,10.33,24.515694399999997,90.3065278
Z3032,1,10.39,24.5158056,90.3065556
Z3032,1,11.005,24.5193604,90.3018056
Z3032,1,11.327,24.519416,90.2982774
Z3032,1,12.020999999999999,24.518749300000003,90.2919441
Z3032,1,12.06,24.5188049,90.2918608
Z3032,1,12.171,24.5193049,90.29080520000001
Z3032,1,13.020999999999999,24.5219716,90.2833608
Z3032,1,14.1,24.5297771,90.2803327
Z3032,1,14.989,24.538583,90.2800271
Z3032,1,15.1,24.536527399999997,90.2757771
Z3032,1,15.344000000000001,24.5378608,90.2739993
Z3032,1,15.458,24.5382219,90.273166
Z3032,1,16.1,24.538444100000003,90.2681382
Z3032,1,16.41,24.540083,90.26427779999999
Z3032,1,17.02,24.543694100000003,90.25980559999999
Z3032,1,17.125,24.5442497,90.25925
Z3032,1,17.312,24.544888600000004,90.2579444
Z3032,1,17.354,24.544888600000004,90.2575
Z3032,1,18.206,24.5492219,90.25316670000001
Z3032,1,18.304000000000002,24.5500556,90.2533056
Z3032,1,18.435,24.551138899999998,90.2536667
Z3032,1,19.206,24.557722199999997,90.2553056
Z3032,1,19.236,24.557777800000004,90.2554167
Z3032,1,19.652,24.5612222,90.2559444
Z3032,1,19.734,24.5620556,90.2560833
Z3032,1,19.934,24.563527800000003,90.2564722
Z3032,1,20.340999999999998,24.566666,90.25725
Z3032,1,20.4,24.567721600000002,90.25761109999999
Z3032,1,20.471,24.5679993,90.2576944
Z3032,1,20.552,24.5687493,90.25786109999999
Z3032,1,20.840999999999998,24.5709716,90.2590278
Z3032,1,21.351,24.574832699999998,90.26138890000001
Z3032,1,21.491999999999997,24.5758604,90.2620278
Z3032,1,21.881999999999998,24.5790549,90.2625
Z3032,1,21.994,24.582499300000002,90.2628056
Z3032,1,22.039,24.5828882,90.26275
Z3032,1,22.201999999999998,24.58330662572464,90.26294686974636
Z3032,1,22.590999999999998,24.5843052,90.26341670000001
Z3032,1,22.834,24.5864163,90.26397220000001
Z3032,1,23.14,24.5891108,90.2645833
Z3032,1,23.325,24.5921108,90.2641111
Z3032,1,23.834,24.595277399999997,90.26405559999999
Z3032,1,24.381,24.5997219,90.26275
Z3032,1,24.483,24.600595459717315,90.26279004310952
Z3032,1,25.513,24.609416699999997,90.2631944
Z3032,1,26.076,24.613944399999998,90.26525
Z3032,1,26.388,24.611472199999998,90.2646111
Z3032,1,26.484,24.617388199999997,90.2662778
Z3032,1,26.513,24.617666,90.2663056
Z3032,1,27.503,24.6255827,90.2684993
Z3032,1,27.7,24.6271104,90.2695827
Z3032,1,27.738000000000003,24.627416,90.269666
Z3032,1,28.503,24.6358052,90.2713604
Z3032,1,28.701999999999998,24.6358886,90.2721382
Z3033,1,0.0,24.7471108,90.4202493
Z3033,1,0.534,24.742971899999997,90.4229438
Z3033,1,0.866,24.7404441,90.424666
Z3033,1,0.927,24.739999700000002,90.42497159999999
Z3033,2,0.927,24.739999700000002,90.42497159999999
Z3033,2,0.987,24.7394997,90.42530490000001
Z3033,2,1.554,24.735332999999997,90.4284438
Z3033,2,2.01,24.731916000000002,90.42955490000001
Z3033,2,2.5540000000000003,24.727721600000002,90.4323327
Z3033,2,2.753,24.7262771,90.4332771
Z3033,2,3.549,24.7200827,90.4372497
Z3033,2,3.554,24.7200271,90.4371941
Z3033,2,4.936,24.7139444,90.44616629999999
Z3033,2,5.272,24.7111944,90.4474163
Z3033,2,5.68,24.7079167,90.4491386
Z3033,2,5.941,24.7056944,90.4502778
Z3033,2,6.572,24.7006944,90.45302779999999
Z3033,2,6.941,24.6976663,90.45447220000001
Z3033,2,7.691,24.6913608,90.45691670000001
Z3033,2,7.941,24.6891663,90.45747220000001
Z3033,2,8.544,24.683833,90.4585
Z3033,2,8.941,24.680332699999997,90.4593056
Z3033,2,9.941,24.6715549,90.4596389
Z3033,2,9.95,24.6714716,90.45961109999999
Z3033,2,10.940999999999999,24.6627778,90.4572222
Z3033,2,11.675999999999998,24.6563611,90.4554722
Z3033,2,11.940999999999999,24.6540556,90.45513890000001
Z3033,2,12.940999999999999,24.6451941,90.4549444
Z3033,2,13.940999999999999,24.637221899999997,90.4592778
Z3033,2,13.956,24.637110800000002,90.4593611
Z3033,2,14.904000000000002,24.6310549,90.4645278
Z3033,2,14.940999999999999,24.6307771,90.4645
Z3033,2,15.228,24.6288327,90.4662222
Z3033,2,15.279000000000002,24.6284993,90.4666389
Z3033,2,15.825,24.6261382,90.4709993
Z3033,2,15.940999999999999,24.625332699999998,90.4716104
Z3033,2,16.669,24.623860399999998,90.47672159999999
Z3033,2,16.941,24.6238882,90.4792493
Z3033,2,17.897000000000002,24.6196104,90.48597190000001
Z3033,2,17.941,24.6193049,90.4861941
Z3033,2,18.31,24.6181104,90.48952740000001
Z3033,2,19.024,24.6134444,90.494333
Z3033,2,19.172,24.6124722,90.4952497
Z3033,2,19.542,24.60975,90.4973052
Z3033,2,20.024,24.605583300000003,90.49852740000001
Z3033,2,20.131,24.6044444,90.4990274
Z3033,2,21.04,24.597583,90.5033333
Z3033,2,22.04,24.5897774,90.50827779999999
Z3033,2,23.04,24.5815549,90.51183329999999
Z3033,2,23.355,24.578749300000002,90.5121111
Z3033,2,24.225,24.5724716,90.5123889
Z3033,2,24.226,24.5710549,90.5124722
Z3033,2,25.064,24.5636111,90.5135
Z3033,2,25.65,24.559,90.5120556
Z3033,3,25.65,24.559,90.5120556
Z3033,3,25.816999999999997,24.557722199999997,90.51297220000001
Z3033,3,25.986,24.5564444,90.5134444
Z3033,3,26.064,24.55575,90.5133056
Z3033,3,27.064,24.5302493,90.5115833
Z3033,3,27.188000000000002,24.5290827,90.5114722
Z3033,3,28.224,24.536527399999997,90.5109167
Z3033,3,29.224,24.5277771,90.5127778
Z3033,3,30.259,24.518721600000003,90.51438890000001
Z3033,3,30.445,24.517138199999998,90.5149722
Z3033,3,31.266,24.5100833,90.517416
Z3033,3,31.324,24.5096667,90.51761040000001
Z3033,3,31.553,24.50775,90.5183882
Z3033,3,32.001,24.5038333,90.519666
Z3033,3,32.021,24.50375,90.5197216
Z3033,3,32.266,24.5021111,90.5213882
Z3033,3,33.266,24.4946108,90.5261938
Z3033,3,33.704,24.490749700000002,90.52661040000001
Z3033,3,34.266,24.4863052,90.5290271
Z3033,3,35.123000000000005,24.481916000000002,90.53491629999999
Z3033,3,35.266,24.481416,90.5361941
Z3033,3,36.266,24.4743882,90.54138859999999
Z3033,3,36.334,24.4738327,90.54166629999999
Z3033,3,37.334,24.4655278,90.54516629999999
Z3033,3,38.11,24.4589167,90.5469997
Z3033,3,38.334,24.457472199999998,90.5484997
Z3033,3,38.361999999999995,24.457277800000004,90.5487219
Z3033,4,38.361999999999995,24.457277800000004,90.5487219
Z3033,4,39.032,24.4529444,90.5530278
Z3033,4,39.271,24.451916699999998,90.55497220000001
Z3033,4,40.271,24.4457219,90.56186109999999
Z3033,4,40.358000000000004,24.445138600000003,90.56227779999999
Z3033,4,40.725,24.4434997,90.5653889
Z3033,4,41.17100000000001,24.440971899999997,90.56874930000001
Z3033,4,41.723,24.437832999999998,90.572916
Z3033,4,42.729,24.4334997,90.5811938
Z3033,4,42.888999999999996,24.433193799999998,90.5826938
Z3033,4,43.72,24.4317771,90.5906941
Z3033,4,43.755,24.431693799999998,90.59102740000002
Z3033,4,44.731,24.432610399999998,90.6004167
Z3033,4,45.721000000000004,24.432888199999997,90.6100556
Z3033,4,46.716,24.4285271,90.6181104
Z3033,4,47.718,24.4214993,90.62422159999998
Z3033,4,48.718999999999994,24.41502778189655,90.63054628706895
Z3033,4,49.226000000000006,24.41175,90.6337497
Z3033,4,49.718999999999994,24.4074444,90.63455520000001
Z3033,4,50.718999999999994,24.3986663,90.63297159999999
Z3033,4,51.718999999999994,24.390888600000004,90.6284438
Z3033,4,52.718999999999994,24.382416,90.63111040000001
Z3033,4,53.718999999999994,24.373860399999998,90.6316104
Z3033,4,54.718999999999994,24.365444399999998,90.6286104
Z3033,4,55.718999999999994,24.3569167,90.6254993
Z3033,4,55.763000000000005,24.3565556,90.6253882
Z3033,4,56.233000000000004,24.3529444,90.62422159999998
Z3033,4,56.718999999999994,24.349027399999997,90.6223327
Z3033,4,57.718999999999994,24.340777399999997,90.61930490000002
Z3033,4,58.718999999999994,24.3330827,90.62288819999999
Z3033,4,59.277,24.3285827,90.62505490000001
Z3033,4,60.277,24.3197493,90.62680490000001
Z3033,4,61.273999999999994,24.311,90.628416
Z3033,4,62.308,24.3027778,90.6328882
Z3033,4,64.358,24.2858052,90.63841629999999
Z3033,4,64.413,24.283638600000003,90.6555556
Z3033,4,65.125,24.2827771,90.65572220000001
Z3033,4,65.358,24.2758604,90.6403052
Z3033,4,65.52,24.2734438,90.6396108
Z3033,4,65.71,24.272304899999998,90.6390552
Z3033,4,66.092,24.2708327,90.6385552
Z3033,4,66.358,24.2685271,90.6383052
Z3033,4,66.501,24.267249300000003,90.6378052
Z3033,4,66.557,24.2685827,90.6373886
Z3034,1,0.0,24.5827771,90.39474969999999
Z3034,1,0.012,24.582749300000003,90.3948608
Z3034,1,0.36,24.582110399999998,90.3982497
Z3034,1,0.385,24.582110399999998,90.398333
Z3034,1,0.629,24.580888199999997,90.4001944
Z3034,1,1.024,24.5779716,90.4016944
Z3034,1,1.046,24.5778604,90.40183329999999
Z3034,1,1.3430000000000002,24.576416000000002,90.40425
Z3034,1,1.969,24.572527100000002,90.4087222
Z3034,1,2.052,24.5723327,90.4095
Z3034,1,3.065,24.5666938,90.4170271
Z3034,1,3.25,24.5666938,90.4187771
Z3034,1,3.773,24.5665833,90.423916
Z3034,1,3.873,24.5665,90.42491600000001
Z3034,1,4.067,24.5655278,90.4264993
Z3034,1,4.354,24.5637778,90.4284993
Z3034,1,5.072,24.5614444,90.4351941
Z3034,1,5.5920000000000005,24.561583300000002,90.44016629999999
Z3034,1,5.721,24.56125,90.4413886
Z3034,1,6.06,24.5611111,90.44469409999999
Z3034,1,6.574,24.5601667,90.4495552
Z3034,1,7.051,24.5592778,90.45397220000001
Z3034,1,7.129,24.5588889,90.4546111
Z3034,1,7.271,24.5583889,90.4558333
Z3034,1,7.846,24.5568889,90.4611111
Z3034,1,8.065,24.5561297748718,90.46208858871796
Z3034,1,8.431000000000001,24.5548611,90.4637222
Z3034,1,9.054,24.5533056,90.4722493
Z3034,1,9.748,24.5538611,90.4789716
Z3034,1,10.054,24.554527800000002,90.481916
Z3034,1,10.527999999999999,24.5556667,90.4869441
Z3034,1,10.632,24.55575,90.48741629999999
Z3034,1,11.05,24.5565833,90.4914441
Z3034,1,11.077,24.5566111,90.49147190000001
Z3034,1,11.702,24.5573056,90.4977774
Z3034,1,11.93,24.5580278,90.4998052
Z3034,1,12.08,24.5583611,90.50113890000002
Z3034,1,12.2,24.5588333,90.5025556
Z3034,1,12.75,24.56,90.5084444
Z3034,1,12.984000000000002,24.5592778,90.5104444
Z3034,1,13.31,24.5587222,90.51361109999999
Z3034,2,13.31,24.5587222,90.51361109999999
Z3034,2,13.375,24.5586667,90.5132778
Z3034,2,13.472000000000001,24.5586389,90.51425
Z3034,2,13.95,24.5583889,90.51905490000001
Z3034,2,14.022,24.5584444,90.519666
Z3034,2,14.292,24.559305600000002,90.5220827
Z3034,2,14.344000000000001,24.5595,90.5224993
Z3034,2,14.692,24.56154391195841,90.52477776516464
Z3034,2,14.921,24.5628889,90.5262771
Z3034,2,15.022,24.563083300000002,90.5276382
Z3034,2,15.872,24.5631389,90.5359441
Z3034,2,15.909,24.5631111,90.5363052
Z3034,2,16.076,24.5631111,90.5380274
Z3034,2,16.964000000000002,24.5630278,90.54677740000001
Z3034,2,17.081,24.563055600000002,90.5479163
Z3034,2,17.816,24.563083300000002,90.5552778
Z3034,2,17.849,24.5631111,90.5555
Z3034,2,18.081,24.5631667,90.5578056
Z3034,2,18.155,24.563416699999998,90.5584444
Z3034,2,18.189,24.5633889,90.55875
Z3034,2,18.386,24.56325,90.5606667
Z3034,3,18.386,24.56325,90.5606667
Z3034,3,19.11,24.563444399999998,90.5677771
Z3034,3,20.112000000000002,24.5645278,90.5775271
Z3034,3,20.277,24.564944399999998,90.57905490000002
Z3034,3,20.868000000000002,24.5663611,90.58463859999999
Z3034,3,20.877,24.5663611,90.5847219
Z3034,3,21.112,24.566971600000002,90.58699969999999
Z3034,3,21.686,24.568388199999998,90.59238859999999
Z3034,3,22.125,24.5694438,90.59652740000001
Z3034,3,22.328000000000003,24.569888199999998,90.5984441
Z3034,3,22.355999999999998,24.5698327,90.59866629999999
Z3034,3,23.054000000000002,24.5718049,90.6050556
Z3034,3,23.096999999999998,24.5719438,90.6054167
Z3035,1,0.0,24.7566667,90.3984163
Z3035,1,0.868,24.7506667,90.3955552
Z3035,1,1.0,24.763972199999998,90.3943886
Z3035,1,1.624,24.7810549,90.3929441
Z3035,1,1.92,24.7452774,90.38755520000001
Z3035,1,2.75,24.740333,90.3824993
Z3035,1,2.76,24.7402497,90.382416
Z3035,1,2.824,24.739860800000002,90.3820271
Z3035,2,2.824,24.739860800000002,90.3820271
Z3035,2,3.735,24.7331382,90.3768604
Z3035,2,4.035,24.7311104,90.3749716
Z3035,2,4.404,24.7294993,90.3718327
Z3035,2,4.795,24.727916,90.36822159999998
Z3035,2,5.835,24.7233604,90.35925
Z3035,2,6.197,24.7219716,90.3560833
Z3035,2,6.221,24.7218882,90.3558333
Z3035,2,6.791,24.717916,90.3527222
Z3035,2,6.855,24.7173327,90.3524167
Z3035,2,7.78,24.711416699999997,90.34605520000001
Z3035,2,8.179,24.7089167,90.3432497
Z3035,2,8.735,24.7068889,90.33833299999999
Z3035,2,9.04,24.706194399999998,90.3363608
Z3035,2,9.342,24.7041667,90.33327709999999
Z3035,2,9.795,24.70125,90.3300827
Z3035,2,10.3,24.6989163,90.3271382
Z3035,2,10.610999999999999,24.69560885942857,90.32285990628573
Z3035,2,10.825,24.693333,90.319916
Z3035,2,11.27,24.695110800000002,90.3223327
Z3035,2,11.815,24.689638600000002,90.3146111
Z3035,2,12.35,24.686777399999997,90.3103889
Z3035,2,12.815,24.6843608,90.3065833
Z3035,2,12.994000000000002,24.6835274,90.30508329999999
Z3035,2,13.79,24.678832699999997,90.2993608
Z3035,2,14.78,24.6718327,90.2933608
Z3035,2,14.8,24.6716104,90.2931663
Z3035,2,14.925999999999998,24.6708604,90.29252740000001
Z3035,2,15.567,24.6663056,90.2885274
Z3035,2,15.577,24.66625,90.2885274
Z3035,2,15.78,24.664666699999998,90.2872219
Z3035,2,15.87,24.6639444,90.2866663
Z3035,2,16.78,24.65725,90.28155490000002
Z3035,2,17.176,24.6543611,90.27933270000001
Z3035,2,17.78,24.6493052,90.2770271
Z3035,2,17.855999999999998,24.648694100000004,90.27680490000002
Z3035,2,18.53,24.642027399999996,90.27680490000002
Z3035,2,18.78,24.6408052,90.2719438
Z3035,2,19.36,24.6358886,90.2721382
Z3037,1,0.0,24.4454997,90.383166
Z3037,1,0.998,24.4453608,90.3736382
Z3037,1,1.304,24.445083,90.3706382
Z3037,1,1.6159999999999999,24.4441108,90.36783270000001
Z3037,1,1.9980000000000002,24.443277399999996,90.3643611
Z3037,1,2.873,24.4414997,90.35647220000001
Z3037,1,2.923,24.4413608,90.35600000000001
Z3037,1,3.0860000000000003,24.441333,90.3544444
Z3037,1,4.086,24.443694100000002,90.3450552
Z3037,1,5.0569999999999995,24.4453886,90.33588859999999
Z3037,1,5.096,24.4453608,90.3355274
Z3037,1,5.684,24.4467219,90.3300271
Z3037,1,6.0920000000000005,24.4457497,90.3263604
Z3037,1,7.112,24.446944100000003,90.31686040000001
Z3037,1,8.109,24.445527399999996,90.30775
Z3037,1,9.119,24.4459163,90.29805520000001
Z3037,1,9.878,24.449971899999998,90.29213859999999
Z3037,1,10.129,24.451027800000002,90.2899997
Z3037,1,11.123,24.453472199999997,90.2809438
Z3037,1,11.2,24.4533056,90.28019379999999
Z3037,1,12.152999999999999,24.452222199999998,90.27119379999999
Z3037,1,13.147,24.454222199999997,90.2620278
Z3037,1,13.917,24.455777800000003,90.2548056
Z3037,1,13.95,24.455833300000002,90.2545
Z3037,1,14.167,24.4558611,90.2524167
Z3037,1,15.217,24.4590833,90.24402740000001
Z3037,1,16.222,24.4622222,90.2353608
Z3037,1,17.199,24.470416,90.23363859999999
Z3037,1,17.241,24.4707216,90.2339441
Z3037,1,18.274,24.4775549,90.23308270000001
Z3037,1,19.274,24.4737493,90.2244993
Z3037,1,20.274,24.4710271,90.2157778
Z3037,1,21.274,24.4698049,90.20638890000001
Z3037,1,22.269000000000002,24.4715549,90.1976108
Z3037,1,23.15,24.4670827,90.19116629999999
Z3037,1,23.269000000000002,24.4664722,90.1901941
Z3037,1,24.279,24.459916699999997,90.1836386
Z3037,1,25.279,24.454777800000002,90.1755827
Z3037,1,25.776999999999997,24.452138899999998,90.17197159999999
Z3037,1,26.279,24.4533056,90.16727709999999
Z3037,1,27.279,24.4518056,90.15772220000001
Z3037,1,28.279,24.4530278,90.1488052
Z3037,1,28.429000000000002,24.453166699999997,90.14727740000001
Z3037,1,28.445999999999998,24.453194399999997,90.14711080000001
