road,segmentNo,width,nrLanes,Km
Z1448,1,3.8324557877813494,1.115889603429796,7.4639999999999995
Z1449,1,3.698094940662086,1.0124921923797627,1.601
Z1450,1,4.810535714285714,1.6946428571428571,1.12
Z1466,1,3.2962080173347776,1.0016251354279524,9.23
Z1472,1,3.804211418880724,1.079423403052572,8.845
Z1482,1,3.762607706064054,1.0573077548366119,12.302
Z1482,2,3.7594497068110058,1.0361975642760488,4.434000000000001
Z1504,1,3.592794909446892,1.0,2.043
Z1508,1,3.658447368421053,1.0092105263157896,38.0
Z1510,1,3.8028952042628763,1.0314387211367673,28.15
Z1601,1,3.2,1.0,13.835
Z1602,2,3.8243601852692772,1.0472709109072744,22.022
Z1603,1,3.765753719753519,1.000751465357447,19.961
Z1603,2,3.610976800976801,1.0,0.8190000000000026
Z1603,3,3.8043436426116846,1.0384879725085912,7.274999999999999
Z1603,4,3.6561493588537326,1.0,37.19899999999999
Z1604,1,3.884780341023069,1.0670010030090271,24.925
Z1606,1,3.6000000000000005,1.0,19.475
Z1608,1,3.6358338783518636,1.000436014824504,45.87
Z1610,1,3.6694901960784314,1.021078431372549,51.0
Z1612,1,3.604497066666667,1.0,37.5
Z1617,1,4.028748793824381,1.2508845287873915,15.545
Z1619,1,3.7629927785983925,1.0,24.372
Z1623,1,3.6705175781249992,1.0,10.24
Z1629,1,3.5684677419354833,1.0,12.4
Z1629,2,3.3691991786447644,1.0,2.4350000000000005
Z1636,1,3.6196676124848,1.0,14.802
Z1637,1,3.417194570135747,1.0,2.21
Z1703,1,3.676401225114855,1.0306278713629402,6.529999999999999
Z1802,1,3.61873786407767,1.0,2.06
Z1802,2,3.6086160235798506,1.0,7.463999999999999
Z1804,1,5.36047972587093,1.759565962307253,3.502
Z1811,1,3.7945365053322395,1.038282745419743,18.285
Z1811,2,3.6235297154899895,1.0,94.9
Z1811,3,3.669357361627652,1.0,73.136
Z1811,4,3.7915665033911075,1.080444611906556,10.616000000000014
Z1812,1,3.714627064464571,1.0083244539158231,30.031999999999996
Z1813,1,3.8833260000000003,1.1273000000000002,50.0
Z1814,1,4.349347573317256,1.2847637913957195,23.221
Z1824,1,4.835010744985674,1.6106733524355301,2.792
Z1824,2,3.7405686871050787,1.02730322178017,12.818999999999999
Z2002,1,5.5485791746159245,1.8092177929510997,19.918
Z2002,2,5.463532002125882,1.6507478551362842,13.171
Z2003,1,4.173643672616176,1.1853727823337084,18.657
Z2003,2,5.5080716069199225,1.5944132334581773,22.428
Z2008,1,5.5860406885759,2.0,12.78
Z2009,1,5.6654044750430295,2.0,2.905
Z2011,1,4.61056956644942,1.4479213051046431,24.703000000000003
Z2012,1,5.4413230769230765,1.696,16.25
Z2013,1,3.739229387103214,1.1316630065881417,25.045
Z2014,1,6.107919172480154,1.9571806591291798,4.157
Z2016,1,5.3897877358490565,1.5325471698113207,16.96
Z2020,1,4.080468076370355,1.1253336070622049,9.742
Z2031,1,3.834942857142858,1.2027619047619047,21.0
Z2032,1,3.534460999123575,1.0,5.705
Z2034,1,3.770203359858532,1.0920645446507515,22.62
Z2035,1,3.566839710312119,1.0019227071716976,15.603
Z2036,1,3.5860387261507913,1.0,14.099
Z2037,1,4.638466837236765,1.2367644164534544,5.081
Z2037,2,3.2942710706150344,1.0,7.024
Z2038,1,3.408939945404914,1.0,4.396
Z2039,1,5.398451730418944,1.6994535519125682,4.3919999999999995
Z2039,2,5.55570582174137,2.003219989696033,7.763999999999999
Z2041,1,5.587542067307692,1.9885817307692308,8.32
Z2042,1,3.9058626271970396,1.0744680851063833,8.648
Z2044,1,5.612659423712802,2.028341993386868,6.351
Z2044,2,5.280321649925197,1.7803216499251977,18.715999999999998
Z2045,1,5.5,2.0,7.537999999999999
Z2045,2,5.5,2.0,7.3610000000000015
Z2045,3,5.500000000000001,2.0,3.8709999999999987
Z2047,1,5.185748938750759,1.4548211036992116,1.649
Z2047,2,3.988318374730398,1.163640158630766,14.373000000000001
Z2049,1,4.212927161334242,1.1598593147265712,4.407
Z2115,1,3.6273633748801535,1.0,4.172
Z2121,1,3.9573810415886093,1.1519920069938805,8.007
Z2122,1,3.595695210966708,1.0,5.617000000000001
Z2122,2,3.5558431293068504,1.0,4.9339999999999975
Z2123,1,3.1188806473364803,1.0,7.415
Z2403,1,5.809507803121249,2.056422569027611,16.66
Z2403,2,5.589867647058823,2.0,2.719999999999999
Z2405,1,3.6709547678720607,1.0380713688984364,16.758
Z2801,1,6.812810008857396,2.0,22.58
Z2801,2,5.6390048605781535,2.0,7.818000000000005
Z2802,1,5.5712550607287445,1.9797570850202428,12.35
Z2802,2,3.642885756676558,1.0,13.479999999999999
Z2804,1,4.679295753362551,1.5440531963125281,13.234000000000002
Z2804,2,3.7,1.0,2.905999999999999
Z2805,1,3.6248998101666317,1.0,18.964000000000002
Z2806,1,4.190882352941177,1.4591176470588234,17.0
Z2807,1,5.560219565217391,1.707608695652174,46.0
Z2809,1,8.924749728621396,2.506573392835605,8.291
Z2810,1,3.4309696008017365,1.0,11.974
Z2811,1,3.7544432984094245,1.0863145323272354,18.421
Z2812,1,3.0,1.0,5.104
Z2813,1,6.0,2.0,5.25
Z2822,1,3.848368333333333,1.1191250000000001,24.0
Z2823,1,3.8724352100089363,1.0848972296693478,22.38
Z2831,1,3.657284675258389,1.0,15.674000000000001
Z2832,1,3.553626720545523,1.0,15.838
Z2834,1,3.324207642940491,1.045598016336056,171.4
Z3003,1,5.253527610392177,1.5019756989034871,10.123
Z3005,1,4.431408573928259,1.5161854768153982,3.429
Z3007,1,3.7956182514803203,1.0,5.742000000000001
Z3008,1,4.335075412136093,1.1841459137144863,2.8510000000000004
Z3008,2,3.9361498708010343,1.1242894056847543,3.8699999999999997
Z3009,1,4.818921130952381,1.3050595238095237,5.376
Z3010,1,4.236467631925332,1.2420126839775036,8.357000000000001
Z3024,1,5.080201342281878,1.8152388472167391,25.33
Z3025,1,3.872268921225917,1.0959271603934642,12.300999999999998
Z3025,2,3.630380170316302,1.0,13.152000000000005
Z3030,1,3.9171837251217543,1.1026575142846187,26.076999999999998
Z3031,1,4.433899854862119,1.2219158200290274,20.67
Z3032,1,3.81620026478991,1.0400320535154346,28.701999999999998
Z3033,1,9.00368932038835,2.9611650485436893,0.927
Z3033,2,3.930791570602273,1.0724426647251546,24.723
Z3033,3,3.97697608558842,1.092550346129641,12.711999999999996
Z3033,4,3.8727263699237464,1.0734704734882075,28.195000000000007
Z3034,1,3.7209992486851995,1.044327573253193,13.31
Z3034,2,3.983483057525611,1.1073680063041764,5.075999999999999
Z3034,3,3.60322649119083,1.0,4.7109999999999985
Z3035,1,6.195679886685552,2.0,2.824
Z3035,2,5.707160135462021,2.007256894049347,16.536
Z3037,1,5.407673211923899,1.5244175399328517,49.145
Z3037,2,4.019145936981758,1.1610696517412937,12.059999999999995
Z3040,1,3.7665588914549653,1.0874649894354087,20.351
Z3601,1,4.6904036865365955,1.5382397326722002,37.108000000000004
Z3602,1,3.888560316994424,1.0731948928676254,27.256
Z3603,1,5.543896678966789,1.8538745387453874,33.875
Z3604,1,5.200540910647038,1.808284833960972,2.9210000000000003
Z3604,2,5.540453136011275,2.0,14.19
Z3607,1,5.55507228620436,1.9502572898799313,16.324
Z3608,1,4.257942597328786,1.1925736478166145,21.114
Z3609,1,3.85475,1.1,4.0
Z3615,1,3.634677827346732,1.0,21.743000000000002
Z3616,1,4.938974691758597,1.681375730045425,15.41
Z3701,1,6.361656441717791,2.0,1.63
Z3701,2,4.195142883912677,1.5456760048721077,53.364999999999995
Z3703,1,3.9527148353997434,1.1762861621775687,21.051
Z3704,1,5.880611686107004,1.8866436668309512,36.522
Z3706,1,4.230149687220733,1.2571492403932083,26.855999999999998
Z3707,1,4.034,1.21231884057971,13.8
Z3707,2,4.043878536922015,1.1837474120082818,28.98
Z3709,1,4.504833076923076,1.2908076923076923,26.0
Z3710,1,4.305449896998233,1.3840494408475572,27.184
Z3711,1,3.7200000000000006,1.0,20.29
Z3711,2,3.9027336205615817,1.102659337394147,6.731000000000002
Z3712,1,4.6824814997533295,1.5409472126295016,20.27
Z3713,1,5.3986217810387,1.5071932096101281,6.9510000000000005
Z4007,1,4.987460960092539,1.3860613071139387,6.916
Z4007,2,3.6229267288693743,1.0,7.288
Z4009,1,3.9,1.0,13.31
Z4011,1,5.432414102181058,1.8009411413205854,26.776
Z4012,1,4.795078515346181,1.5968950749464668,22.416
Z4015,1,3.6382584626554126,1.0,11.019
Z4016,1,4.259615132298273,1.2628471462934616,22.865
Z4017,1,4.412471217478015,1.288505121929109,22.061999999999998
Z4019,1,5.51830459770115,2.0,11.136
Z4021,1,6.442137014693363,1.9554757763055626,27.019000000000002
Z4021,2,4.228547827523542,1.343218238889807,12.105999999999998
Z4022,1,3.9437929824561415,1.0589473684210526,28.5
Z4023,1,5.659863547758285,2.0,7.695
Z4023,2,5.672511833385927,2.0,15.844999999999999
Z4025,1,4.175244776119403,1.212597014925373,16.75
Z4101,1,5.62665799739922,2.0,15.38
Z4101,2,5.607616487455196,2.0,22.32
Z4104,1,3.6660037199415436,1.0,15.054
Z4105,1,3.6271336678245207,1.0009648784253182,15.546
Z4602,1,5.784696273608985,2.0085077420452615,11.754000000000001
Z4603,1,4.073021582733814,1.390287769784173,13.9
Z4604,1,4.012202495201535,1.1019673704414585,12.504000000000001
Z4605,1,5.5926573426573425,2.0116550116550114,8.58
Z4605,2,5.781321473951717,1.8462515883100383,3.9350000000000005
Z4606,1,3.7184037648866695,1.019208605455244,26.03
Z4606,2,4.161472602739727,1.1738013698630139,2.919999999999998
Z4606,3,3.693583558946591,1.0,8.126000000000001
Z4606,4,3.7425894586604143,1.0634621266184119,19.617999999999995
Z4606,5,3.9774829616886116,1.100906504334017,30.226000000000006
Z4607,1,5.9905311778291,2.0,2.165
Z4607,2,4.638611394992334,1.3235500766479305,15.655999999999999
Z4607,3,4.34669241663448,1.1755504055619932,7.767000000000003
Z4609,1,5.526685393258426,2.0056179775280896,1.78
Z4610,1,5.665286956521738,2.0114347826086956,11.5
Z4614,1,4.135984906822732,1.2629370090867087,12.985999999999999
Z4615,1,3.855217945133128,1.028582968279119,32.187
Z4616,1,4.2127921911122534,1.2322116619573593,19.465
Z4617,1,4.151805970149253,1.234328358208955,3.3500000000000005
Z4619,1,3.8347904842410334,1.0,8.281
Z4622,1,5.52497421794431,1.9967342729460296,2.909
Z4801,1,5.6780124843945075,2.0,20.025
Z4801,2,5.90356048336863,2.0,8.027000000000001
Z5001,1,7.0,2.0,0.97
Z5001,2,3.8380233874009813,1.137683892870615,26.509999999999998
Z5002,1,7.3879592579119695,2.1422335394688976,27.49
Z5002,2,7.3904972375690585,2.1237569060773476,9.05
Z5002,3,5.629705304518663,2.0031434184675834,12.725000000000001
Z5002,4,4.155328185328186,1.373745173745174,12.950000000000003
Z5002,5,5.243816469158309,1.8691886964448496,16.455
Z5003,1,8.530217849613493,2.0028109627547437,21.345
Z5003,2,6.964093795798731,2.0,10.235
Z5004,1,4.297024978950323,1.5599214145383105,17.815
Z5005,1,4.238574748257165,1.5174928995610637,15.492000000000003
Z5006,1,5.5,2.0,1.06
Z5006,2,5.153145596165367,1.7908927501497902,33.38
Z5007,1,4.608164354322305,1.4450373532550693,9.37
Z5008,1,4.045674695674696,1.1155141155141157,19.305
Z5008,2,3.8,1.0,8.195
Z5010,1,4.967892156862745,1.6042483660130717,6.12
Z5010,2,3.862374916611074,1.0,4.497000000000001
Z5010,3,5.864103314553303,1.9494036730811446,13.667000000000002
Z5010,4,5.31409220013109,1.8620275289490935,4.576999999999998
Z5011,1,7.407224409448819,2.032283464566929,12.7
Z5014,1,7.424198250728862,2.1807580174927113,3.43
Z5015,1,3.801488265598168,1.000744132799084,17.47
Z5015,2,4.251614785992218,1.2759727626459143,10.280000000000001
Z5018,1,4.375963364993216,1.4512381275440975,29.48
Z5020,1,4.2231302818621455,1.4251135753016464,20.471
Z5021,1,4.1414404519064805,1.2008473246508709,31.865
Z5022,1,4.261761032472939,1.5151436303080763,9.607999999999999
Z5023,1,5.685247148288974,1.9243346007604563,13.15
Z5024,1,3.7999999999999994,1.0,8.19
Z5025,1,7.444416243654823,2.0158629441624365,3.1519999999999997
Z5025,2,5.969714015039373,1.9881579726449166,16.889000000000003
Z5025,3,6.688378033205619,2.0,3.914999999999999
Z5025,4,5.876315789473685,2.0,4.940000000000001
Z5025,5,5.822727272727268,2.0,1.3199999999999967
Z5025,6,5.636481241914619,2.036222509702458,7.73
Z5025,7,4.937984178941626,1.518071467539553,14.664000000000001
Z5025,8,5.399926013613495,1.5876738680082867,13.516000000000005
Z5029,1,3.8265339966832506,1.0663349917081262,12.06
Z5032,1,6.37012987012987,2.2175324675324677,3.08
Z5032,2,5.514507772020726,2.0,5.789999999999999
Z5032,3,5.536516034985423,2.0,13.72
Z5034,1,3.878245406046236,1.039122703023118,16.87
Z5035,1,4.693559322033899,1.5498789346246973,41.3
Z5039,1,4.747536704730833,1.5673735725938007,30.65
Z5040,1,5.447916666666666,1.9710648148148149,8.64
Z5040,2,3.8705479452054794,1.0739726027397258,7.299999999999999
Z5041,1,3.9069478908188584,1.4069478908188584,16.12
Z5042,1,5.541997200186654,2.008399440037331,21.43
Z5043,1,3.824052718286655,1.060680944535969,18.21
Z5046,1,3.759492273730685,1.0438741721854303,18.12
Z5046,2,3.7,1.0,7.529999999999998
Z5047,1,3.816748232735182,1.16721044045677,18.39
Z5048,1,3.5999999999999996,1.0892939547761884,21.67
Z5049,1,3.7287378640776705,1.0300970873786408,25.75
Z5050,1,5.50874524714829,2.0,2.63
Z5051,1,3.5613733905579403,1.0066762041010966,10.485
Z5053,1,4.320928116469519,1.245677888989991,10.99
Z5054,1,3.869622944622945,1.137025137025137,10.582
Z5055,1,6.0,2.0,21.980999999999998
Z5058,1,5.384488044144697,1.9215205395462907,16.31
Z5059,1,5.3298803798248855,1.8705142434332225,16.218
Z5060,1,3.8487503590922154,1.1743751795461075,17.405
Z5061,1,5.414673549373865,1.5023898288882516,10.460999999999999
Z5061,2,5.516062127392533,1.690618136178224,19.122000000000003
Z5062,1,5.380110822919123,1.5,4.2410000000000005
Z5063,1,5.461208928757692,1.5751017002190466,9.587
Z5063,2,5.497780470914127,1.8938711911357342,2.888
Z5064,1,5.2902907049282595,1.8134747348721147,16.03
Z5064,2,4.450503174229956,1.3351751704679051,8.505999999999997
Z5066,1,3.8166532149583,1.2207425343018563,14.868
Z5069,1,5.475195694716243,1.6286692759295498,10.22
Z5069,2,5.539476584022038,1.7052341597796143,7.26
Z5069,3,3.631583544660468,1.0073260073260073,7.0980000000000025
Z5072,1,4.485943279901357,1.372996300863132,16.22
Z5072,2,3.8699378881987583,1.0944099378881988,8.05
Z5072,3,3.6999999999999997,1.0,3.2300000000000004
Z5072,4,3.7,1.0,5.259999999999998
Z5072,5,5.4165378670788265,1.9536321483771253,19.410000000000004
Z5074,1,3.874,1.23,1.5
Z5075,1,4.368411258432193,1.3772388927657597,17.195999999999998
Z5075,2,4.3654522519848635,1.4838242932403356,26.954
Z5202,1,3.8641308967275823,1.1600084997875053,4.706
Z5202,2,4.047212735774706,1.444622497767036,19.033
Z5202,3,4.153042984820542,1.5331961980422755,7.0489999999999995
Z5202,4,3.938093952483801,1.0224082073434126,14.815999999999999
Z5207,1,3.9938247011952193,1.1005976095617531,5.02
Z5207,2,4.718067373819792,1.354717915841007,34.316
Z5209,1,3.6584487534626042,1.0363573407202216,14.44
Z5209,2,4.46995353639649,1.3495095508518327,19.37
Z5209,3,4.63534221683828,1.5216535433070868,16.509999999999998
Z5210,1,3.654186413902054,1.0,18.99
Z5210,2,3.460209665721633,1.0,15.166999999999998
Z5211,1,4.858471385542169,1.4209337349397588,13.28
Z5211,2,3.9363760217983668,1.115463215258856,14.680000000000001
Z5401,1,7.64705882352941,2.0309597523219813,1.2919999999999998
Z5401,2,6.172211660329531,2.0,9.468
Z5401,3,6.1,2.0,1.6400000000000006
Z5401,4,5.864340949443975,2.002196056443323,42.803999999999995
Z5402,1,6.345079594790159,2.0,6.91
Z5402,2,3.7542447861807458,1.0330735201179693,4.747
Z5403,1,3.7750134048257373,1.1407506702412868,3.73
Z5403,2,3.660000000000001,1.0,4.48
Z5403,3,3.7970641137220773,1.0945749927473163,10.340999999999998
Z5404,1,3.9945995785036885,1.1965226554267654,15.184000000000001
Z5405,1,3.4755818353831596,1.0,21.14
Z5406,1,5.533429908624916,2.0,4.487
Z5406,2,5.5,2.0,2.5469999999999997
Z5406,3,3.6622583282239933,1.0033210709176372,9.786000000000001
Z5408,1,3.4605576679340944,1.0,7.89
Z5409,1,5.6,2.0,4.1
Z5409,2,5.584388185654007,2.0,7.110000000000001
Z5409,3,5.500000000000001,2.0,7.292999999999999
Z5409,4,5.236468500443657,1.853593611357587,1.126999999999999
Z5410,1,4.0868,1.145,16.0
Z5452,1,4.573791191869418,1.462888820449646,16.235
Z5452,2,3.6999999999999997,1.0,10.085
Z5456,1,4.7595576097722025,1.461208319577418,15.145
Z5456,2,3.890617454294584,1.1058985857192136,14.495000000000001
Z5456,3,3.8323682686740024,1.0735379270411123,8.634999999999998
Z5463,1,4.317375886524822,1.5101950354609928,5.64
Z5463,2,4.037357122943964,1.141622525787566,17.935
Z5464,1,4.331307929969104,1.3892893923789909,9.71
Z5467,1,3.9135253600500937,1.0059486537257356,7.985
Z5469,1,3.740046199076019,1.0205795884082316,23.81
Z5471,1,3.87214514407684,1.0202774813233726,9.37
Z5471,2,3.543230897009967,1.0,12.040000000000001
Z5472,1,3.8466830466830473,1.113841113841114,12.21
Z5476,1,4.280351906158358,1.1715542521994136,3.41
Z5501,1,5.196815337718595,1.80426760789347,12.466
Z5503,1,5.913111432706223,2.0127351664254705,3.455
Z5503,2,5.8,2.0,6.449999999999999
Z5503,3,5.809197751660705,2.0,9.785000000000002
Z5503,4,5.8,2.0,2.134999999999998
Z5504,1,5.676216662084135,2.0,7.274
Z5505,1,5.680272108843536,2.0361394557823127,9.408
Z5507,1,3.8205607476635515,1.0628245067497404,9.63
Z5508,1,5.6,2.0,1.564
Z5508,2,3.827608598298253,1.0153381101656962,8.931999999999999
Z5508,3,3.8,1.0,5.050000000000001
Z5508,4,4.731900703964432,1.730826231937755,2.6990000000000016
Z5509,1,3.302662835249042,1.0026819923371648,10.44
Z5509,2,4.6222774708410075,1.4040208717004297,16.29
Z5509,3,5.30752688172043,1.7473118279569895,4.649999999999999
Z5551,1,3.7953714285714284,1.0025714285714284,7.0
Z5552,1,3.785228070175439,1.026140350877193,28.5
Z5553,1,4.03976764968722,1.133154602323503,11.19
Z5554,1,4.524137931034483,1.539655172413793,2.9
Z5554,2,4.52952560240964,1.3081701807228918,26.56
Z5555,1,4.5236598890942705,1.4399260628465804,5.41
Z5555,2,5.599999999999999,2.0,1.7400000000000002
Z5559,1,3.093333333333333,1.0,1.2000000000000002
Z5561,1,4.096213256484151,1.2002881844380404,17.35
Z5611,1,3.9022966507177035,1.0014354066985647,10.45
Z5612,1,4.884378378378377,1.6356756756756756,9.25
Z5613,1,5.715766233766233,2.0,7.700000000000001
Z5613,2,5.699557667103539,2.0,12.208000000000002
Z5613,3,5.553397216983536,2.0,39.238
Z5614,1,4.631631016042782,1.2958556149732618,7.48
Z5616,1,3.797262536873156,1.0383185840707965,16.95
Z5616,2,3.9145993413830964,1.2145993413830962,1.8220000000000027
Z5617,1,3.8074458346048212,1.0024412572474823,16.385
Z5617,2,3.8,1.0,2.544999999999998
Z5621,1,5.585554965480616,2.0,18.83
Z5621,2,5.317713004484304,1.7957847533632283,11.150000000000002
Z5622,1,5.947968686732352,2.0150267692446127,22.226999999999997
Z5622,3,5.53705181586861,1.9792100393245433,17.292
Z5623,1,3.7847723793865864,1.06360904813198,17.639
Z5624,1,4.095709131950742,1.1878186911743958,49.617
Z5701,1,5.0797579757975795,1.5154015401540155,1.8179999999999998
Z5701,2,3.9466370395692674,1.0824288522348517,11.700999999999999
Z5701,3,4.0,1.5000000000000002,7.5009999999999994
Z5703,1,4.469278779472955,1.6058714748035137,21.63
Z5703,2,4.576210235131397,1.6175656984785616,7.23
Z5706,1,5.776923076923077,2.0,3.7700000000000005
Z5706,2,4.271474230922892,1.2819017179384737,25.03
Z5707,1,11.6,2.9999999999999996,0.74
Z5707,2,8.847620491057897,2.53349499848439,3.2989999999999995
Z5707,3,5.6896477936498755,2.0,17.290999999999997
Z5709,1,3.976380368098159,1.3696319018404908,3.26
Z5709,2,4.219955357142857,1.5,4.48
Z5801,1,7.48,2.0285714285714285,1.05
Z5802,1,5.388595166163143,1.8032477341389728,13.24
Z5803,1,3.516651665166517,1.0066606660666066,11.11
Z5804,1,3.9396264176117413,1.0563709139426285,14.99
Z5804,2,3.5,1.0,1.459999999999999
Z5851,1,4.431677018633541,1.25879917184265,9.66
Z5851,2,3.5,1.0,12.98
Z5852,1,4.210951327433628,1.3711283185840706,9.04
Z5854,1,5.409776833156218,1.5244420828905418,9.41
Z5855,1,3.872972972972973,1.0566280566280566,7.77
Z5855,2,3.9412107623318384,1.0838565022421525,22.3
Z5856,1,4.361014415376402,1.2630005339028296,9.365
Z5856,2,4.576411872865774,1.2674809561334384,19.035
Z5857,1,6.110879120879121,1.794871794871795,13.65
Z5857,2,9.417821782178217,2.1930693069306932,8.08
Z5901,1,4.4938265895953755,1.3981502890173412,8.65
Z5902,1,5.188669399925457,1.813082370480805,5.3660000000000005
Z5903,1,5.5,2.0,0.925
Z5903,2,3.792535662299854,1.027627365356623,17.175000000000004
Z5904,1,6.132911392405063,2.0253164556962027,1.58
Z5904,2,6.0,2.0,0.6299999999999999
Z5907,1,4.182612456747405,1.2197231833910034,11.56
Z6004,1,5.510295508274231,2.0,16.92
Z6004,2,3.8903242955874524,1.0967570441254648,9.404999999999998
Z6005,1,4.478821989528795,1.4210732984293193,22.92
Z6006,1,5.701725746268656,2.034981343283582,8.576
Z6006,2,5.5,2.0,18.395
Z6006,3,5.522502153316105,2.0020815389032443,13.931999999999999
Z6006,4,6.434304518821734,2.106509350670198,12.458999999999996
Z6010,1,4.67239263803681,1.5368098159509203,4.89
Z6010,2,3.705239179954442,1.0,19.755
Z6011,1,5.075129432450912,1.7639933574289342,20.474
Z6011,2,4.169362363919128,1.3367029548989109,1.2860000000000014
Z6014,1,6.035000000000001,2.1180203045685277,7.88
Z6014,2,5.782287822878228,2.0,10.84
Z6015,1,5.298661863098302,1.5591868244981988,9.715
Z6015,2,5.301192250372579,1.905365126676602,3.3550000000000004
Z6015,3,4.5,1.5,1.9800000000000004
Z6015,4,4.570440251572328,1.489937106918239,7.949999999999999
Z6017,1,3.49083787365631,1.000368134295391,13.582
Z6018,1,3.7063882063882065,1.0024570024570023,8.14
Z6019,1,3.5610352941176475,1.0171764705882353,10.625
Z6019,2,4.926373626373627,1.5219780219780221,10.920000000000002
Z6020,1,3.9386480908152732,1.1357069143446852,9.69
Z6021,1,5.700121654501217,2.057177615571776,3.2880000000000007
Z6021,2,5.5,2.0,3.412
Z6021,3,5.483209738351756,1.91604869175878,7.147000000000001
Z6021,4,5.5,2.0,5.143999999999998
Z6021,5,5.5,2.0,3.003
Z6021,6,5.5,2.0,16.458
Z6022,1,4.883124629080119,1.4168545994065282,16.85
Z6024,1,5.536559139784946,2.0013440860215055,11.16
Z6026,1,5.515824175824176,2.002637362637363,11.375
Z6026,2,5.6859177215189876,2.0,7.584
Z6026,3,5.42132466728567,1.898792943361188,3.2310000000000016
Z6028,1,3.6635775127768317,1.002129471890971,11.74
Z6029,1,4.724816694867457,1.5163564579808237,17.73
Z6030,1,5.729506676557864,2.0278189910979227,10.784
Z6031,1,3.6692943750000007,1.01875,32.0
Z6032,1,3.5636904761904757,1.0119047619047619,8.4
Z6033,1,4.587822132390095,1.5214754926730671,9.895
Z6034,1,4.849943587814968,1.7124858969537424,2.659
Z6802,1,4.717588932806324,1.592094861660079,12.65
Z6802,2,5.802123552123552,1.787644787644788,2.59
Z6802,3,5.5,2.0,6.049999999999999
Z6802,4,4.4481012658227845,1.3291139240506333,1.5800000000000018
Z6802,5,3.758517887563884,1.0694207836456557,11.739999999999998
Z6803,1,5.422641509433962,1.868972746331237,11.925
Z6805,1,3.902664844550735,1.1226511786812436,29.27
Z6806,1,6.590625000000001,1.7695312499999998,3.2
Z6806,2,5.448418491484185,1.81375801813758,22.605
Z6809,1,4.87890545823078,1.6022875343854062,6.907
Z6809,2,3.7999999999999994,1.0,6.808
Z6809,3,3.714405842000442,1.0055321973888027,22.595000000000002
Z6810,1,5.3988,1.936,2.5
Z6813,1,5.545809913132346,1.9573326520183958,19.57
Z6813,2,5.365470852017938,1.7757847533632287,2.2300000000000004
Z6813,3,5.510879419764279,2.0,11.029999999999998
Z6813,4,5.5,2.0,10.090000000000003
Z6813,5,4.2665296535525545,1.3100411039342337,17.03
Z6816,1,4.591984732824429,1.3692748091603055,5.24
Z6817,1,3.812713178294574,1.0393798449612401,16.125
Z6818,1,4.999689119170984,1.4922279792746114,4.825
Z6819,1,3.7106472919418763,1.003434610303831,7.57
Z6851,1,4.448402182385035,1.4123148869836324,12.83
Z6852,1,5.513225626740947,1.9920891364902504,17.95
Z6852,2,3.7271439811172304,1.011801730920535,25.419999999999998
Z6852,3,3.723529411764707,1.0130718954248368,7.650000000000006
Z6853,1,3.7627592425608665,1.0135256988277728,11.09
Z6853,2,3.8595788604459127,1.0299339388934765,12.11
Z6855,1,3.5794011241036245,1.0038762193940178,15.479000000000001
Z6855,2,3.8635432953614774,1.015784379420743,13.431
Z6856,1,3.837998253275109,1.1020786026200873,28.625
Z6856,2,3.85252581635501,1.0512140664247835,17.915
Z7001,1,5.310484365419987,1.6609442060085837,29.358
Z7001,2,5.590916161144812,1.9772904028620315,6.4289999999999985
Z7001,3,5.6,2.0,8.343000000000004
Z7002,1,4.421765082072053,1.4009806011511403,4.691
Z7007,1,3.7694765672550217,1.0228241022519782,16.43
Z7008,1,4.061247947454844,1.2468527640941434,9.135
Z7008,2,3.714318471337579,1.0086624203821657,27.474999999999998
Z7011,1,5.376693863072011,1.9043987229514014,14.095
Z7012,1,5.345263675718221,1.8540535222353405,25.41
Z7021,1,3.774740996546621,1.0315737543167243,20.27
Z7021,2,3.966800847457627,1.1156779661016947,9.440000000000001
Z7023,1,5.937916219119226,2.021482277121375,4.655
Z7023,2,5.001416507763553,1.7230091709797508,44.052
Z7024,1,3.756180315263361,1.0624759707804692,10.404000000000002
Z7024,2,3.7703098664592236,1.0377285103072729,15.425999999999997
Z7030,1,5.996794871794872,2.032051282051282,3.12
Z7030,2,3.816432524478502,1.046232439335888,23.49
Z7031,1,5.151289364230541,1.8048128342245988,16.83
Z7040,1,3.7406781983216306,1.0346977222127076,29.195
Z7041,1,3.774157303370787,1.0224719101123596,0.445
Z7041,2,3.893609898107715,1.2052401746724892,3.4349999999999996
Z7041,3,4.476597836774829,1.4314432426526824,18.305999999999997
Z7043,1,3.947671994440584,1.1170952050034746,28.78
Z7045,1,3.6259618752188927,1.0475308950818032,19.987000000000002
Z7047,1,3.7002192982456132,1.0003654970760234,13.68
Z7050,1,18.0,4.0,1.0
Z7054,1,4.145173913043478,1.2473188405797102,13.8
Z7057,1,3.704450619318985,1.0014128950218997,21.233
Z7057,2,3.6999999999999997,1.0,12.205000000000002
Z7058,1,4.029011425732737,1.0909090909090908,2.013
Z7058,2,3.751772345990801,1.0270587174167944,11.087
Z7059,1,3.750769230769231,1.0211538461538463,1.3
Z7102,1,3.5589467057181188,1.0367886568308105,36.533
Z7106,1,3.634977578475336,1.0089686098654709,22.3
Z7106,2,4.061463248895768,1.1762995960587412,26.488999999999994
Z7108,1,4.152032967032967,1.2807692307692307,18.2
Z7108,2,5.499999999999999,2.0,3.2300000000000004
