road,segmentNo,startChainage,endChainage,Km,width,nrLanes,A_bridges,B_bridges,C_bridges,D_bridges,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,AADT,vulnerability,aadt_trucks,aadt_other,trucks_congestion,other_congestion,criticality,priority,lat,lon
Z1059,2,8.503,11.204,2.701,4.2480488707885975,1.1543872639763053,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88374676045909,0.0,0.0,0.0,0.0,0.0,6.941873380229545,22.3766799,91.96784655000002
Z1061,1,0.0,3.8710000000000004,3.8710000000000004,3.6568431929733918,1.0103332472229398,2.0,0.0,4.0,0.0,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0,14.531128907259104,259.0,1259.0,256.3510611096906,1246.1234978266427,7.185238476868703,10.858183692063903,23.645083,90.56225
Z1062,1,0.0,10.58,10.58,3.7472684310018907,1.059546313799622,8.0,0.0,2.0,0.0,0.0,8.0,180.0,0.0,0.0,281.0,31.0,224.0,2836.0,130.0,60.0,154.0,0.0,3690.0,214.0,3904.0,4.725897920604915,188.0,3716.0,177.43443354148081,3507.1614629794826,13.33878772450657,9.032342822555743,23.49126355,90.7193188
Z1062,2,10.58,26.774,16.194000000000003,3.372097099755657,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052426824749906,0.0,0.0,0.0,0.0,0.0,2.026213412374953,23.452986100000004,90.68681914999999
Z1063,1,0.0,17.004,17.004,3.71747824041402,1.023523876734886,5.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,25.0,0.0,11.0,2113.0,321.0,254.0,1203.0,0.0,2494.0,1457.0,3951.0,0.9189014349564807,24.0,3927.0,23.44840266605378,3836.74488623305,12.432978879031506,6.675940156993994,23.547194100000002,90.6020833
Z1064,1,0.0,2.1319999999999997,2.1319999999999997,3.6003189493433396,1.0,1.0,0.0,0.0,0.0,0.0,34.0,46.0,0.0,53.0,56.0,4.0,87.0,1088.0,186.0,107.0,260.0,0.0,1554.0,367.0,1921.0,1.4657598499061915,80.0,1841.0,80.0,1841.0,6.835619948461567,4.150689899183879,23.6474719,90.5993608
Z1065,1,0.0,25.67,25.67,3.9581106349824693,1.145792754187768,4.0,2.0,5.0,0.0,17.0,87.0,74.0,3.0,0.0,90.0,17.0,103.0,1818.0,246.0,130.0,273.0,0.0,2455.0,403.0,2858.0,3.408648227502921,178.0,2680.0,155.35095622609433,2338.99192520187,9.364248146583574,6.386448187043247,22.375388199999996,91.92434655000001
Z1066,1,0.0,4.843,4.843,5.032021474292793,1.407598595911625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2263060086723105,0.0,0.0,0.0,0.0,0.0,1.6131530043361553,23.631332649999997,90.57034655
Z1066,2,4.843,7.271,2.428,3.670115321252059,1.0,1.0,0.0,0.0,0.0,0.0,238.0,314.0,0.0,0.0,208.0,34.0,112.0,3210.0,614.0,469.0,799.0,0.0,4730.0,1268.0,5998.0,1.2870675453047777,552.0,5446.0,552.0,5446.0,24.210937105749576,12.749002325527176,23.63336065,90.53584670000001
Z1069,1,0.0,61.699,61.699,4.376040476579076,1.3148359719275338,2.0,0.0,0.0,0.0,0.0,52.0,57.0,0.0,0.0,51.0,17.0,36.0,1140.0,686.0,398.0,554.0,0.0,2039.0,952.0,2991.0,0.10129823822104085,109.0,2882.0,82.90007447864946,2191.908391261172,7.982298165592777,4.041798201906909,23.41169445,90.66491635
Z1070,1,0.0,3.822,3.822,3.726865515436944,1.0523286237571952,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.629251700680273,0.0,0.0,0.0,0.0,0.0,5.3146258503401365,22.299999800000002,91.91618055
Z1070,2,3.822,18.748,14.925999999999998,3.609696502746884,1.0,5.0,0.0,3.0,0.0,0.0,73.0,181.0,18.0,136.0,60.0,54.0,74.0,2663.0,385.0,843.0,1237.0,0.0,3644.0,2080.0,5724.0,3.5592255125284744,254.0,5470.0,254.0,5470.0,20.51634936868196,12.037787440605218,22.2386524,91.92836045000001
Z1071,1,0.0,3.225,3.225,3.5,1.0,0.0,2.0,1.0,0.0,8.0,111.0,168.0,39.0,139.0,146.0,178.0,47.0,213.0,133.0,125.0,394.0,0.0,1182.0,519.0,1701.0,7.7519379844961245,287.0,1414.0,287.0,1414.0,8.104052895862349,7.927995440179236,22.290582999999998,91.908
Z1076,1,0.0,20.27,20.27,3.6112481499753333,1.0744943265910214,18.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,307.0,0.0,0.0,785.0,224.0,239.0,1015.0,0.0,1365.0,1254.0,2619.0,2.77503700049334,49.0,2570.0,45.60284664830119,2391.822773186409,8.142751677279373,5.458894338886356,21.83563855,91.85483335
Z1081,1,0.0,8.933,8.933,4.954337848427181,1.6968543602373223,8.0,2.0,1.0,0.0,0.0,17.0,81.0,0.0,0.0,80.0,0.0,9.0,498.0,163.0,265.0,204.0,0.0,848.0,469.0,1317.0,5.5972237770066045,98.0,1219.0,57.75392531996306,718.3881118881119,3.0031298678558134,4.300176822431209,23.08998575,91.45015280000001
Z1081,2,8.933,22.075,13.142000000000001,4.053530665043373,1.2046872622127531,18.0,1.0,1.0,0.0,0.0,0.0,122.0,0.0,6.0,8.0,3.0,204.0,287.0,184.0,176.0,76.0,0.0,814.0,252.0,1066.0,5.70689392786486,122.0,944.0,101.27109651339059,783.6058615462354,3.760034599275751,4.733464263570305,22.991069099999997,91.459375
Z1083,1,0.0,2.7489999999999997,2.7489999999999997,5.641142233539468,2.0100036376864314,4.0,0.0,0.0,0.0,0.0,470.0,389.0,13.0,221.0,189.0,94.0,89.0,1421.0,513.0,176.0,377.0,0.0,3399.0,553.0,3952.0,4.547108039287013,859.0,3093.0,427.3624106415709,1538.8031852321058,10.274790294930757,7.410949167108885,23.0277493,91.39474969999999
Z1084,1,0.0,11.0,11.0,5.53261229866984,1.8002634822149506,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,40.0,50.0,70.0,0.0,108.0,120.0,228.0,2.840909090909091,0.0,228.0,0.0,126.64812803928048,0.4006101205278206,1.6207596057184557,22.70881945,91.53484674999999
Z1086,1,0.0,22.66,22.66,3.5536363636363637,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0686231244483673,0.0,0.0,0.0,0.0,0.0,1.0343115622241836,22.704652799999998,91.73013835
Z1087,1,0.0,12.485,12.485,3.4674409291149377,1.0,2.0,2.0,2.0,0.0,50.0,249.0,521.0,47.0,124.0,552.0,54.0,181.0,2673.0,658.0,481.0,683.0,0.0,5109.0,1164.0,6273.0,3.5042050460552665,820.0,5453.0,820.0,5453.0,27.624002318331723,15.564103682193494,22.601083300000003,91.76288890000001
Z1088,1,0.0,15.008,15.008,3.6194662846481878,1.013592750533049,16.0,0.0,2.0,0.0,50.0,249.0,521.0,47.0,124.0,552.0,54.0,181.0,2673.0,658.0,481.0,683.0,0.0,5109.0,1164.0,6273.0,4.997334754797442,820.0,5453.0,809.003418353931,5379.872732053642,27.253551590423516,16.125443172610478,22.1718049,91.8626667
Z1089,1,0.0,0.539,0.539,5.4378293135436,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7977736549165115,0.0,0.0,0.0,0.0,0.0,2.8988868274582558,23.6370552,90.5970136
Z1089,2,0.539,6.702000000000001,6.162999999999999,5.374651955216615,1.5028395262047702,5.0,0.0,3.0,0.0,0.0,76.0,111.0,0.0,0.0,67.0,14.0,155.0,2941.0,303.0,131.0,762.0,0.0,3667.0,893.0,4560.0,8.619990264481585,187.0,4373.0,124.4311163895487,2909.824983804794,10.778673295434926,9.699331779958255,23.65716665,90.6243049
Z1095,1,0.0,19.948,19.948,3.6960497292961705,1.032534589933828,39.0,1.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,790.0,207.0,563.0,723.0,0.0,1030.0,1286.0,2316.0,7.0495789051534,33.0,2283.0,31.960188376948096,2211.063941350682,7.3983635306455335,7.223971217899466,22.486624649999996,91.485208
Z1098,1,0.0,22.245,22.245,9.360682117891445,2.3885796309911425,34.0,0.0,0.0,0.0,0.0,45.0,121.0,0.0,25.0,154.0,178.0,62.0,1194.0,388.0,43.0,640.0,0.0,2167.0,683.0,2850.0,4.77635423690717,166.0,2684.0,69.49736899963357,1123.6803517772078,4.433726161916034,4.605040199411603,21.2317216,92.0494997
Z1099,1,0.0,13.7,13.7,3.7,1.0,12.0,1.0,3.0,0.0,0.0,35.0,60.0,0.0,34.0,223.0,24.0,40.0,1614.0,518.0,144.0,2644.0,11.0,2548.0,2799.0,5347.0,5.930656934306571,95.0,5252.0,95.0,5252.0,17.814998403394515,11.872827668850544,20.82109655,92.30516664999999
Z1101,1,0.0,0.6579999999999999,0.6579999999999999,6.712541768768099,1.872020494542214,0.0,0.0,0.0,0.0,0.0,71.0,108.0,0.0,0.0,58.0,0.0,101.0,340.0,231.0,75.0,594.0,0.0,909.0,669.0,1578.0,0.0,179.0,1399.0,95.61861129291368,747.3208782055096,3.57373968077535,1.786869840387675,23.6872219,90.4485415
Z1102,1,0.0,7.165,7.165,5.181228192602932,1.4898813677599443,1.0,1.0,0.0,0.0,0.0,150.0,210.0,0.0,133.0,339.0,90.0,588.0,2247.0,375.0,221.0,2027.0,24.0,4132.0,2272.0,6404.0,1.3084438241451501,360.0,6044.0,241.62997658079624,4056.698829039812,15.889317072157885,8.598880448151517,23.7165556,90.46855490000002
Z1124,1,0.0,28.026999999999997,28.026999999999997,4.7785885039426255,1.4161522817283336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379955043351057,0.0,0.0,0.0,0.0,0.0,0.6689977521675529,21.853680600000004,92.0513889
Z1125,1,0.0,11.812999999999999,11.812999999999999,5.566155929907728,2.0,18.0,0.0,0.0,0.0,0.0,316.0,283.0,0.0,102.0,400.0,171.0,212.0,1509.0,282.0,169.0,185.0,0.0,3275.0,354.0,3629.0,4.7617032083298065,599.0,3030.0,299.5,1515.0,8.581692235157902,6.671697721743854,21.8208882,92.0225827
Z1125,2,11.812999999999999,19.275,7.462000000000001,5.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0939426427231305,0.0,0.0,0.0,0.0,0.0,1.0469713213615652,21.8231382,91.941583
Z1126,1,0.0,12.0,12.0,3.998685,1.1475833333333334,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,0.0,9.0,774.0,280.0,152.0,272.0,0.0,1102.0,424.0,1526.0,2.34375,26.0,1500.0,22.65630673153729,1307.0946191271512,4.421231680723077,3.3824908403615384,21.75438003163558,92.121791
Z1126,2,12.0,18.798,6.797999999999999,3.64882612533098,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05663430420712,0.0,0.0,0.0,0.0,0.0,2.52831715210356,21.7902497,92.0565278
Z1127,1,0.0,10.87,10.87,4.434787566672798,1.2147323891852124,6.0,1.0,0.0,0.0,0.0,12.0,60.0,0.0,0.0,62.0,16.0,3.0,784.0,312.0,344.0,667.0,0.0,1249.0,1011.0,2260.0,2.2999080036798527,72.0,2188.0,59.27231433113786,1801.219774396245,6.447527014511826,4.373717509095839,21.7825827,92.02786040000001
Z1128,1,0.0,7.565,7.565,3.678037012557832,1.0009914077990747,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,32.0,8.0,580.0,340.0,363.0,451.0,0.0,1016.0,814.0,1830.0,2.0654329147389285,37.0,1793.0,36.9633542423242,1791.2241663915484,6.1336406341675325,4.099536774453231,21.7769993,91.97186040000001
Z1129,1,0.0,4.4,4.4,3.6943181818181823,1.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,24.0,0.0,8.0,573.0,287.0,168.0,294.0,0.0,947.0,462.0,1409.0,2.1306818181818183,55.0,1354.0,55.0,1354.0,4.9788365566304975,3.554759187406158,21.85666665,91.87136509444443
Z1130,1,0.0,5.64,5.64,3.76177304964539,1.1161347517730498,4.0,0.0,1.0,0.0,0.0,89.0,166.0,0.0,134.0,166.0,48.0,62.0,650.0,343.0,261.0,490.0,0.0,1658.0,751.0,2409.0,4.432624113475177,255.0,2154.0,228.46703733121524,1929.874503574265,8.9952540520353,6.713939082755239,21.6424302,92.08911075
Z1130,2,5.64,24.258000000000003,18.618,3.9357374583736173,1.2675636480825008,18.0,2.0,1.0,0.0,0.0,89.0,166.0,0.0,134.0,166.0,48.0,62.0,650.0,343.0,261.0,490.0,0.0,1658.0,751.0,2409.0,4.364056289612203,255.0,2154.0,201.173329943431,1699.3229517574525,7.920640248473329,6.142348269042766,21.54377745,92.14981929999999
Z1131,1,0.0,6.681,6.681,4.187397096243077,1.2687471935339023,3.0,0.0,0.0,0.0,0.0,108.0,99.0,0.0,0.0,127.0,111.0,96.0,1765.0,426.0,201.0,309.0,0.0,2732.0,510.0,3242.0,1.4032330489447689,207.0,3035.0,163.15307025305253,2392.1235179614223,9.631030432790018,5.517131740867393,21.61463885,92.04101355
Z1132,1,0.0,18.142,18.142,3.68112666740161,1.0420295447028993,20.0,1.0,2.0,2.0,0.0,108.0,99.0,0.0,0.0,127.0,111.0,96.0,1765.0,426.0,201.0,309.0,0.0,2732.0,510.0,3242.0,7.923602689890859,207.0,3035.0,198.65079742918354,2912.5853632732947,11.726484046981493,9.825043368436177,21.5165969,92.01559725
Z1133,1,0.0,9.607999999999999,9.607999999999999,3.6659887593671945,1.0,31.0,1.0,4.0,0.0,0.0,15.0,43.0,0.0,0.0,63.0,0.0,0.0,194.0,74.0,72.0,160.0,0.0,389.0,232.0,621.0,15.93723980016653,58.0,563.0,58.0,563.0,2.5147236737746157,9.225981736970573,21.09727745,92.1641528
Z1134,1,0.0,14.061,14.061,3.725688073394495,1.0367683664035277,28.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,19.0,3.0,10.0,638.0,257.0,292.0,173.0,1.0,994.0,466.0,1460.0,7.111869710546903,67.0,1393.0,64.62388530662642,1343.5980930168746,5.067701622182943,6.089785666364923,22.9979163,91.47797159999999
Z1201,1,0.0,7.01,7.01,3.9667332382310994,1.1676176890156922,0.0,4.0,4.0,0.0,0.0,100.0,170.0,0.0,0.0,69.0,32.0,63.0,1653.0,702.0,246.0,216.0,0.0,2789.0,462.0,3251.0,10.699001426533524,270.0,2981.0,231.24007330482584,2553.061698228466,11.001590238745209,10.850295832639366,23.7487497,91.1356941
Z1201,2,7.01,9.66,2.65,4.7942264150943386,1.5050943396226413,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.150943396226415,0.0,0.0,0.0,0.0,0.0,7.0754716981132075,23.7498052,91.0847219
Z1202,1,0.0,10.78,10.78,3.959007421150278,1.1263450834879407,6.0,3.0,1.0,0.0,7.0,119.0,55.0,0.0,67.0,36.0,20.0,33.0,977.0,405.0,309.0,553.0,0.0,1719.0,862.0,2581.0,4.63821892393321,181.0,2400.0,160.6967550650634,2130.785702520178,8.773294323159083,6.705756623546147,23.832652099999997,91.19899965
Z1202,2,10.78,15.057,4.277,5.488110825344868,1.9915828851999067,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1919569791910223,0.0,0.0,0.0,0.0,0.0,1.0959784895955111,23.8464163,91.24090240000001
Z1205,1,0.0,0.16,0.16,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63766635,90.97012435
Z1205,2,0.16,4.17,4.01,5.507107231920199,2.0,3.0,0.0,0.0,1.0,0.0,146.0,220.0,9.0,29.0,170.0,65.0,88.0,4284.0,414.0,125.0,417.0,17.0,5425.0,559.0,5984.0,8.572319201995013,366.0,5618.0,183.0,2809.0,11.200800665202408,9.886559933598711,23.6389163,90.9407219
Z1205,3,4.17,21.57,17.4,4.483994252873564,1.424137931034483,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.979885057471265,0.0,0.0,0.0,0.0,0.0,4.489942528735632,23.65993055,90.84315240000001
Z1206,1,0.0,28.86,28.86,4.637370062370062,1.5311850311850315,15.0,7.0,12.0,1.0,0.0,145.0,211.0,10.0,26.0,170.0,65.0,100.0,4235.0,409.0,120.0,418.0,17.0,5371.0,555.0,5926.0,9.203915453915455,356.0,5570.0,232.499660556687,3637.7053632043444,14.44844452484617,11.826179989380812,23.7674021,90.98351355
Z1210,1,0.0,13.639000000000001,13.639000000000001,3.701666666666666,1.0146520146520148,6.0,1.0,6.0,3.0,0.0,0.0,147.0,1.0,0.0,124.0,35.0,28.0,3820.0,624.0,700.0,647.0,0.0,4779.0,1347.0,6126.0,12.830852701810981,147.0,5979.0,144.8772563176895,5892.660649819493,20.47260163853537,16.651727170173174,23.988332999999997,91.0024167
Z1216,1,0.0,10.59,10.59,5.505665722379604,2.0,9.0,0.0,0.0,0.0,2.0,96.0,206.0,0.0,66.0,114.0,27.0,49.0,2757.0,325.0,94.0,279.0,0.0,3642.0,373.0,4015.0,2.6558073654390935,304.0,3711.0,152.0,1855.5,7.792480214268889,5.224143789853992,23.884027399999997,91.1841386
Z1219,1,0.0,8.72,8.72,3.6573623853211004,1.0027522935779816,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4506880733944945,0.0,0.0,0.0,0.0,0.0,3.2253440366972472,23.5132778,91.06213890000001
Z1219,2,8.72,16.52,7.8,3.281647435897436,1.0044871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55502775,91.07009655
Z1220,1,0.0,16.554000000000002,16.554000000000002,3.709568684305908,1.022109459949257,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.775522532318472,0.0,0.0,0.0,0.0,0.0,1.887761266159236,23.7151389,90.8972497
Z1221,1,0.0,25.67,25.67,5.330588235294118,1.9024542267238023,24.0,0.0,2.0,0.0,0.0,9.0,80.0,0.0,0.0,10.0,0.0,0.0,531.0,111.0,85.0,235.0,0.0,741.0,320.0,1061.0,3.8955979742890534,89.0,972.0,46.78167745106069,510.9189941846179,2.208040323518812,3.051819148903933,23.71866635,90.9445969
Z1401,1,0.0,9.499,9.499,5.4943151910727455,1.9905253184545741,13.0,1.0,2.0,0.0,1.0,194.0,231.0,1.0,156.0,111.0,12.0,61.0,1638.0,242.0,115.0,100.0,0.0,2647.0,215.0,2862.0,7.566585956416463,426.0,2436.0,214.01385656864818,1223.79754601227,6.5789377451324205,7.072761850774442,23.3697771,91.09515245
Z1401,2,9.499,16.986,7.487,3.773547482302658,1.0667824228663016,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.678242286630159,0.0,0.0,0.0,0.0,0.0,3.3391211433150794,23.378915999999997,91.0191799
Z1401,3,16.986,32.385,15.399000000000001,3.2190401974154166,1.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.696863432690434,0.0,0.0,0.0,0.0,0.0,3.348431716345217,23.310805600000002,90.9861941
Z1402,1,0.0,13.632,13.632,5.242205839201879,1.8237602699530522,3.0,3.0,3.0,7.0,0.0,75.0,68.0,0.0,38.0,44.0,1.0,72.0,1364.0,31.0,20.0,40.0,0.0,1693.0,60.0,1753.0,17.65148180751174,143.0,1610.0,78.40942823240752,882.7914647145182,3.7845141849263335,10.717997996219037,23.3265549,90.69491629999999
Z1402,2,13.632,20.429000000000002,6.797000000000001,4.6769236427835805,1.5477416507282624,3.0,5.0,2.0,2.0,0.0,75.0,68.0,0.0,38.0,44.0,1.0,72.0,1364.0,31.0,20.0,40.0,0.0,1693.0,60.0,1753.0,17.011181403560393,143.0,1610.0,92.39268060836503,1040.2252851711028,4.459430686183815,10.735306044872104,23.351138900000002,90.75559725
Z1402,3,20.429000000000002,43.849,23.42,4.780555081127241,1.6025619128949615,8.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67463706233988,0.0,0.0,0.0,0.0,0.0,5.33731853116994,23.45580555,90.76891599999999
Z1403,1,0.0,10.1,10.1,3.812108910891089,1.118811881188119,1.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,42.0,0.0,51.0,1955.0,179.0,120.0,372.0,0.0,2349.0,492.0,2841.0,0.3094059405940594,122.0,2719.0,109.04424778761062,2430.2566371681414,9.06702956532882,4.68821775296144,23.723971600000002,91.0299438
Z1405,1,0.0,1.5519999999999998,1.5519999999999998,8.766817010309278,2.109536082474227,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027061855670103,0.0,0.0,0.0,0.0,0.0,2.0135309278350517,22.9353608,90.8377497
Z1405,2,1.5519999999999998,8.511000000000001,6.959,6.091837907745366,2.0,3.0,0.0,1.0,0.0,0.0,142.0,206.0,31.0,97.0,218.0,21.0,19.0,1530.0,610.0,303.0,338.0,0.0,2874.0,641.0,3515.0,3.1434114096853,348.0,3167.0,174.0,1583.5,7.210456118703444,5.176933764194372,22.905694399999998,90.8410552
Z1405,3,8.511000000000001,66.4,57.888999999999996,5.92515849297794,2.0348079946103748,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6194786574306002,0.0,0.0,0.0,0.0,0.0,0.8097393287153001,22.7286382,90.9159444
Z1405,4,66.4,71.689,5.289,5.704386462469277,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8045556,91.0873608
Z1407,1,0.0,12.972999999999999,12.972999999999999,4.041054497803129,1.1888537732213058,3.0,0.0,2.0,2.0,0.0,32.0,75.0,0.0,1.0,24.0,7.0,12.0,795.0,124.0,97.0,110.0,0.0,1070.0,207.0,1277.0,6.503892700223542,107.0,1170.0,90.0026583673734,984.1412176619334,4.251786768790154,5.377839734506848,23.2142222,91.0206382
Z1407,2,12.972999999999999,22.923000000000002,9.95,3.672366834170854,1.0173869346733668,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.050251256281408,0.0,0.0,0.0,0.0,0.0,5.025125628140704,23.1471941,90.95061095
Z1407,3,22.923000000000002,29.513,6.59,4.243505311077391,1.3350531107739,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587253414264037,0.0,0.0,0.0,0.0,0.0,3.7936267071320184,23.1150556,90.8884997
Z1411,1,0.0,19.71,19.71,3.8213089802130886,1.142313546423135,29.0,2.0,8.0,0.0,0.0,24.0,97.0,0.0,0.0,20.0,0.0,5.0,624.0,398.0,766.0,330.0,5.0,1168.0,1101.0,2269.0,10.305682394723489,121.0,2148.0,105.92538307794807,1880.3944037308468,7.288257354734979,8.796969874729234,23.341096900000004,91.01059724999999
Z1412,1,0.0,2.529,2.529,3.7341439304072757,1.0276789244760773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47133254250692,0.0,0.0,0.0,0.0,0.0,1.23566627125346,23.2091111,90.67561040000001
Z1412,2,2.529,30.58,28.051,3.361512958539803,1.0332608463156394,9.0,0.0,0.0,0.0,0.0,2.0,138.0,0.0,1.0,47.0,0.0,18.0,1681.0,349.0,311.0,139.0,1.0,2236.0,451.0,2687.0,1.002638052119354,140.0,2547.0,135.4933756555341,2465.0116271046095,9.511618481021488,5.257128266570421,23.194971849999998,90.81619415
Z1413,1,0.0,13.347999999999999,13.347999999999999,4.701738088103086,1.5257716511836978,5.0,0.0,1.0,3.0,0.0,0.0,106.0,0.0,0.0,50.0,0.0,0.0,807.0,457.0,210.0,240.0,0.0,1420.0,450.0,1870.0,7.72587653581061,106.0,1764.0,69.47304330747325,1156.1363056073849,4.536082219621514,6.130979377716062,22.608611099999997,90.97272155
Z1414,1,0.0,8.02,8.02,5.8,2.0,1.0,4.0,0.0,0.0,22.0,208.0,249.0,53.0,0.0,64.0,6.0,20.0,1527.0,682.0,310.0,247.0,0.0,2831.0,557.0,3388.0,3.506857855361596,479.0,2909.0,239.5,1454.5,7.631158318215424,5.56900808678851,23.2641389,91.0911386
Z1416,1,0.0,7.465,7.465,3.8,1.0,12.0,0.0,0.0,0.0,0.0,43.0,32.0,0.0,0.0,33.0,0.0,3.0,1043.0,191.0,140.0,126.0,0.0,1345.0,266.0,1611.0,5.023442732752847,75.0,1536.0,75.0,1536.0,5.807588257924775,5.415515495338811,22.9245271,91.23077710000001
Z1416,2,7.465,8.883,1.4180000000000001,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.890916350000005,91.231791
Z1417,1,0.0,2.52,2.52,3.6567460317460316,1.003968253968254,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4801587301587302,0.0,0.0,0.0,0.0,0.0,1.2400793650793651,23.1281938,90.93287434999999
